start_zip,end_zip,year,number_of_rides,avg_ride_duration_min
60622,60638,2022,1,47.77
60622,60638,2023,1,55.15
60622,60639,2020,17,25.59
60622,60639,2021,148,25.54
60622,60639,2022,210,24.55
60622,60639,2023,130,26.03
60622,60639,2024,122,25.12
60622,60640,2020,1169,36.02
60622,60640,2021,1856,35.78
60622,60640,2022,1713,32.9
60622,60640,2023,1735,32.53
60622,60640,2024,1832,31.97
60622,60641,2020,106,58.43
60622,60641,2021,251,40.55
60622,60641,2022,297,31.42
60622,60641,2023,196,29.18
60622,60641,2024,242,30.48
60622,60642,2020,6735,21.13
60622,60642,2021,13183,11.27
60622,60642,2022,13075,10.39
60622,60642,2023,12702,9.45
60622,60642,2024,11975,9.41
60622,60643,2021,1,45.0
60622,60644,2020,32,93.42
60622,60644,2021,69,39.95
60622,60644,2022,44,44.4
60622,60644,2023,21,39.59
60622,60644,2024,46,41.66
60622,60645,2020,31,183.78
60622,60645,2021,32,47.6
60622,60645,2022,24,48.24
60622,60645,2023,34,55.77
60622,60645,2024,20,40.22
60622,60646,2022,1,55.85
60622,60646,2024,3,42.57
60622,60647,2020,21709,18.01
60622,60647,2021,39483,14.96
60622,60647,2022,39490,13.17
60622,60647,2023,36162,12.23
60622,60647,2024,35019,12.09
60622,60649,2020,2,25609.92
60622,60649,2021,8,110.3
60622,60649,2022,2,83.62
60622,60649,2023,7,85.36
60622,60649,2024,6,203.46
60622,60651,2020,47,59.02
60622,60651,2021,167,26.7
60622,60651,2022,208,22.91
